filepath,filename,relative_path,dataset_source,split_partition,class_label,extension,width,height,channels,color_mode,size_kb
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-210-_jpeg.rf.548c9a7afae225318124ab3a66d22a99.jpg,yellow-210-_jpeg.rf.548c9a7afae225318124ab3a66d22a99.jpg,roboflow_sugarcane\train\yellow-210-_jpeg.rf.548c9a7afae225318124ab3a66d22a99.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,43.84
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-210-_jpeg.rf.5b54721bc99df040885441076c2a142b.jpg,yellow-210-_jpeg.rf.5b54721bc99df040885441076c2a142b.jpg,roboflow_sugarcane\train\yellow-210-_jpeg.rf.5b54721bc99df040885441076c2a142b.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,53.17
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-211-_jpeg.rf.344f37f6c816fb73716c9f6b6b90e7e5.jpg,yellow-211-_jpeg.rf.344f37f6c816fb73716c9f6b6b90e7e5.jpg,roboflow_sugarcane\train\yellow-211-_jpeg.rf.344f37f6c816fb73716c9f6b6b90e7e5.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,56.0
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-211-_jpeg.rf.96f2ca35ec821424a221b7e10318771a.jpg,yellow-211-_jpeg.rf.96f2ca35ec821424a221b7e10318771a.jpg,roboflow_sugarcane\train\yellow-211-_jpeg.rf.96f2ca35ec821424a221b7e10318771a.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,84.42
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-211-_jpeg.rf.d0f9c53f9b21995828244ab81d656075.jpg,yellow-211-_jpeg.rf.d0f9c53f9b21995828244ab81d656075.jpg,roboflow_sugarcane\train\yellow-211-_jpeg.rf.d0f9c53f9b21995828244ab81d656075.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,35.69
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-214-_jpeg.rf.31d93a7503ccfc0d5581ee013c150fe6.jpg,yellow-214-_jpeg.rf.31d93a7503ccfc0d5581ee013c150fe6.jpg,roboflow_sugarcane\train\yellow-214-_jpeg.rf.31d93a7503ccfc0d5581ee013c150fe6.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,70.25
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-214-_jpeg.rf.7a19660c7504d6deacc4daa148170fdd.jpg,yellow-214-_jpeg.rf.7a19660c7504d6deacc4daa148170fdd.jpg,roboflow_sugarcane\train\yellow-214-_jpeg.rf.7a19660c7504d6deacc4daa148170fdd.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,45.35
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-214-_jpeg.rf.fb195a12a9a474fa8306ad5a5a38b396.jpg,yellow-214-_jpeg.rf.fb195a12a9a474fa8306ad5a5a38b396.jpg,roboflow_sugarcane\train\yellow-214-_jpeg.rf.fb195a12a9a474fa8306ad5a5a38b396.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,87.96
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-216-_jpeg.rf.0f8182c9ff3df4270b0e7269a05ffece.jpg,yellow-216-_jpeg.rf.0f8182c9ff3df4270b0e7269a05ffece.jpg,roboflow_sugarcane\train\yellow-216-_jpeg.rf.0f8182c9ff3df4270b0e7269a05ffece.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,41.17
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-216-_jpeg.rf.a53a2414806a4905469c9c1e70949f46.jpg,yellow-216-_jpeg.rf.a53a2414806a4905469c9c1e70949f46.jpg,roboflow_sugarcane\train\yellow-216-_jpeg.rf.a53a2414806a4905469c9c1e70949f46.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,78.84
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-216-_jpeg.rf.ce17cc1f7f81ec01e1a868a616bbefde.jpg,yellow-216-_jpeg.rf.ce17cc1f7f81ec01e1a868a616bbefde.jpg,roboflow_sugarcane\train\yellow-216-_jpeg.rf.ce17cc1f7f81ec01e1a868a616bbefde.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,39.37
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-217-_jpeg.rf.1621f361c84e7122d2d8fb3f3d12430d.jpg,yellow-217-_jpeg.rf.1621f361c84e7122d2d8fb3f3d12430d.jpg,roboflow_sugarcane\train\yellow-217-_jpeg.rf.1621f361c84e7122d2d8fb3f3d12430d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,35.99
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-217-_jpeg.rf.48e4661ea29bc4a8f34d18941656bfd4.jpg,yellow-217-_jpeg.rf.48e4661ea29bc4a8f34d18941656bfd4.jpg,roboflow_sugarcane\train\yellow-217-_jpeg.rf.48e4661ea29bc4a8f34d18941656bfd4.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,75.26
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-217-_jpeg.rf.84b2f4f728b88ccc7db84581bec019a9.jpg,yellow-217-_jpeg.rf.84b2f4f728b88ccc7db84581bec019a9.jpg,roboflow_sugarcane\train\yellow-217-_jpeg.rf.84b2f4f728b88ccc7db84581bec019a9.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,46.48
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-22-_jpeg.rf.3e342d20b8bcc6b2ace4e39f707d7583.jpg,yellow-22-_jpeg.rf.3e342d20b8bcc6b2ace4e39f707d7583.jpg,roboflow_sugarcane\train\yellow-22-_jpeg.rf.3e342d20b8bcc6b2ace4e39f707d7583.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,78.41
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-22-_jpeg.rf.7cd544ad78d9015c28a5e5e719721f35.jpg,yellow-22-_jpeg.rf.7cd544ad78d9015c28a5e5e719721f35.jpg,roboflow_sugarcane\train\yellow-22-_jpeg.rf.7cd544ad78d9015c28a5e5e719721f35.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,79.33
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-22-_jpeg.rf.c33b85acba26dac6f9d8645e6c416b7b.jpg,yellow-22-_jpeg.rf.c33b85acba26dac6f9d8645e6c416b7b.jpg,roboflow_sugarcane\train\yellow-22-_jpeg.rf.c33b85acba26dac6f9d8645e6c416b7b.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,81.83
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-220-_jpeg.rf.0c3f02947062e5f87476cd708958583e.jpg,yellow-220-_jpeg.rf.0c3f02947062e5f87476cd708958583e.jpg,roboflow_sugarcane\train\yellow-220-_jpeg.rf.0c3f02947062e5f87476cd708958583e.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,71.54
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-220-_jpeg.rf.0e20975c88c03c59e84403e1d87e0b9f.jpg,yellow-220-_jpeg.rf.0e20975c88c03c59e84403e1d87e0b9f.jpg,roboflow_sugarcane\train\yellow-220-_jpeg.rf.0e20975c88c03c59e84403e1d87e0b9f.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,48.6
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-220-_jpeg.rf.641bd5f70acb2d14e5253d1c4e65c3f1.jpg,yellow-220-_jpeg.rf.641bd5f70acb2d14e5253d1c4e65c3f1.jpg,roboflow_sugarcane\train\yellow-220-_jpeg.rf.641bd5f70acb2d14e5253d1c4e65c3f1.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,33.41
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-223-_jpeg.rf.3a27351f7c11c9a80c44a2efb7997038.jpg,yellow-223-_jpeg.rf.3a27351f7c11c9a80c44a2efb7997038.jpg,roboflow_sugarcane\train\yellow-223-_jpeg.rf.3a27351f7c11c9a80c44a2efb7997038.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,48.46
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-223-_jpeg.rf.689129f7a04a9377be6301c56e3cbfa6.jpg,yellow-223-_jpeg.rf.689129f7a04a9377be6301c56e3cbfa6.jpg,roboflow_sugarcane\train\yellow-223-_jpeg.rf.689129f7a04a9377be6301c56e3cbfa6.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,56.14
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-223-_jpeg.rf.fe3196d0774abc162f1183393a4150ed.jpg,yellow-223-_jpeg.rf.fe3196d0774abc162f1183393a4150ed.jpg,roboflow_sugarcane\train\yellow-223-_jpeg.rf.fe3196d0774abc162f1183393a4150ed.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.74
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-224-_jpeg.rf.3f7998fa77b76a276cb746f67e8eda78.jpg,yellow-224-_jpeg.rf.3f7998fa77b76a276cb746f67e8eda78.jpg,roboflow_sugarcane\train\yellow-224-_jpeg.rf.3f7998fa77b76a276cb746f67e8eda78.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,32.53
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-224-_jpeg.rf.49dce8bdbd9800fa93ac586cf20166d7.jpg,yellow-224-_jpeg.rf.49dce8bdbd9800fa93ac586cf20166d7.jpg,roboflow_sugarcane\train\yellow-224-_jpeg.rf.49dce8bdbd9800fa93ac586cf20166d7.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,28.3
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-224-_jpeg.rf.f6a3a7627d3a3c36c22b79fa3de9e82f.jpg,yellow-224-_jpeg.rf.f6a3a7627d3a3c36c22b79fa3de9e82f.jpg,roboflow_sugarcane\train\yellow-224-_jpeg.rf.f6a3a7627d3a3c36c22b79fa3de9e82f.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,53.57
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-226-_jpeg.rf.162f0922aca4a051af5fbf2d5136f86b.jpg,yellow-226-_jpeg.rf.162f0922aca4a051af5fbf2d5136f86b.jpg,roboflow_sugarcane\train\yellow-226-_jpeg.rf.162f0922aca4a051af5fbf2d5136f86b.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,44.06
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-226-_jpeg.rf.1e1f988e5bacf3da9be26995c4410f4f.jpg,yellow-226-_jpeg.rf.1e1f988e5bacf3da9be26995c4410f4f.jpg,roboflow_sugarcane\train\yellow-226-_jpeg.rf.1e1f988e5bacf3da9be26995c4410f4f.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,68.29
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-226-_jpeg.rf.1e8df8c8f777dc4045b768c1f611f5a7.jpg,yellow-226-_jpeg.rf.1e8df8c8f777dc4045b768c1f611f5a7.jpg,roboflow_sugarcane\train\yellow-226-_jpeg.rf.1e8df8c8f777dc4045b768c1f611f5a7.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,30.64
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-227-_jpeg.rf.105cb43bc0eb77f256f5c81c1e87d4fa.jpg,yellow-227-_jpeg.rf.105cb43bc0eb77f256f5c81c1e87d4fa.jpg,roboflow_sugarcane\train\yellow-227-_jpeg.rf.105cb43bc0eb77f256f5c81c1e87d4fa.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,64.39
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-227-_jpeg.rf.5bdd7df7a6ab2060e0063d739f62ccbb.jpg,yellow-227-_jpeg.rf.5bdd7df7a6ab2060e0063d739f62ccbb.jpg,roboflow_sugarcane\train\yellow-227-_jpeg.rf.5bdd7df7a6ab2060e0063d739f62ccbb.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,41.91
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-227-_jpeg.rf.6ba4b4a2b03d5e7215d3833d63cf4097.jpg,yellow-227-_jpeg.rf.6ba4b4a2b03d5e7215d3833d63cf4097.jpg,roboflow_sugarcane\train\yellow-227-_jpeg.rf.6ba4b4a2b03d5e7215d3833d63cf4097.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,36.37
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-228-_jpeg.rf.2b35bf54a46eff08963c55279fbc7358.jpg,yellow-228-_jpeg.rf.2b35bf54a46eff08963c55279fbc7358.jpg,roboflow_sugarcane\train\yellow-228-_jpeg.rf.2b35bf54a46eff08963c55279fbc7358.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,41.77
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-228-_jpeg.rf.71e947e13b6a4e2db4e31511eae32878.jpg,yellow-228-_jpeg.rf.71e947e13b6a4e2db4e31511eae32878.jpg,roboflow_sugarcane\train\yellow-228-_jpeg.rf.71e947e13b6a4e2db4e31511eae32878.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,44.69
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-228-_jpeg.rf.d78a97b48dace859a84cd261299efea0.jpg,yellow-228-_jpeg.rf.d78a97b48dace859a84cd261299efea0.jpg,roboflow_sugarcane\train\yellow-228-_jpeg.rf.d78a97b48dace859a84cd261299efea0.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,63.18
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-229-_jpeg.rf.35ce58683894f473f4169f947533430a.jpg,yellow-229-_jpeg.rf.35ce58683894f473f4169f947533430a.jpg,roboflow_sugarcane\train\yellow-229-_jpeg.rf.35ce58683894f473f4169f947533430a.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,33.56
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-229-_jpeg.rf.8017f0c4d4aa47aae17949a7e786c235.jpg,yellow-229-_jpeg.rf.8017f0c4d4aa47aae17949a7e786c235.jpg,roboflow_sugarcane\train\yellow-229-_jpeg.rf.8017f0c4d4aa47aae17949a7e786c235.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.44
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-229-_jpeg.rf.9835209da915c3989978a17f6ed49a55.jpg,yellow-229-_jpeg.rf.9835209da915c3989978a17f6ed49a55.jpg,roboflow_sugarcane\train\yellow-229-_jpeg.rf.9835209da915c3989978a17f6ed49a55.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,22.7
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-23-_jpeg.rf.38815798b3713ce7edcbe05d0c04807e.jpg,yellow-23-_jpeg.rf.38815798b3713ce7edcbe05d0c04807e.jpg,roboflow_sugarcane\train\yellow-23-_jpeg.rf.38815798b3713ce7edcbe05d0c04807e.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,94.5
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-23-_jpeg.rf.981d1399e157a55c1fc633f778d00d3b.jpg,yellow-23-_jpeg.rf.981d1399e157a55c1fc633f778d00d3b.jpg,roboflow_sugarcane\train\yellow-23-_jpeg.rf.981d1399e157a55c1fc633f778d00d3b.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,69.14
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-23-_jpeg.rf.e93f6bc469231264355c600f919487c8.jpg,yellow-23-_jpeg.rf.e93f6bc469231264355c600f919487c8.jpg,roboflow_sugarcane\train\yellow-23-_jpeg.rf.e93f6bc469231264355c600f919487c8.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.7
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-230-_jpeg.rf.824268d8ed9a5fadb70506b69073ab2d.jpg,yellow-230-_jpeg.rf.824268d8ed9a5fadb70506b69073ab2d.jpg,roboflow_sugarcane\train\yellow-230-_jpeg.rf.824268d8ed9a5fadb70506b69073ab2d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,34.18
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-230-_jpeg.rf.ed58870fefbc803f88129f306a627fac.jpg,yellow-230-_jpeg.rf.ed58870fefbc803f88129f306a627fac.jpg,roboflow_sugarcane\train\yellow-230-_jpeg.rf.ed58870fefbc803f88129f306a627fac.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,43.22
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-230-_jpeg.rf.fce51ef4bb66c825c6766e43839401e2.jpg,yellow-230-_jpeg.rf.fce51ef4bb66c825c6766e43839401e2.jpg,roboflow_sugarcane\train\yellow-230-_jpeg.rf.fce51ef4bb66c825c6766e43839401e2.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,80.12
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-232-_jpeg.rf.98077ce7123677bb096522d9dbdf3253.jpg,yellow-232-_jpeg.rf.98077ce7123677bb096522d9dbdf3253.jpg,roboflow_sugarcane\train\yellow-232-_jpeg.rf.98077ce7123677bb096522d9dbdf3253.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,77.93
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-232-_jpeg.rf.f5b1af7c3d771870d376278393bd9fb7.jpg,yellow-232-_jpeg.rf.f5b1af7c3d771870d376278393bd9fb7.jpg,roboflow_sugarcane\train\yellow-232-_jpeg.rf.f5b1af7c3d771870d376278393bd9fb7.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,33.18
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-232-_jpeg.rf.fc13b04916d1ccd398ed08fae40b6987.jpg,yellow-232-_jpeg.rf.fc13b04916d1ccd398ed08fae40b6987.jpg,roboflow_sugarcane\train\yellow-232-_jpeg.rf.fc13b04916d1ccd398ed08fae40b6987.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,68.6
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-233-_jpeg.rf.38901b34968668e84f6db1c402a9312c.jpg,yellow-233-_jpeg.rf.38901b34968668e84f6db1c402a9312c.jpg,roboflow_sugarcane\train\yellow-233-_jpeg.rf.38901b34968668e84f6db1c402a9312c.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,49.53
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-233-_jpeg.rf.761f618e99cd8760c8cccc847c004c8e.jpg,yellow-233-_jpeg.rf.761f618e99cd8760c8cccc847c004c8e.jpg,roboflow_sugarcane\train\yellow-233-_jpeg.rf.761f618e99cd8760c8cccc847c004c8e.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,42.42
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-233-_jpeg.rf.8ec4a030fa24c76713ed7890f8698476.jpg,yellow-233-_jpeg.rf.8ec4a030fa24c76713ed7890f8698476.jpg,roboflow_sugarcane\train\yellow-233-_jpeg.rf.8ec4a030fa24c76713ed7890f8698476.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,23.13
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-234-_jpeg.rf.2641f7a759fccbe0d997870e809bfc6d.jpg,yellow-234-_jpeg.rf.2641f7a759fccbe0d997870e809bfc6d.jpg,roboflow_sugarcane\train\yellow-234-_jpeg.rf.2641f7a759fccbe0d997870e809bfc6d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,38.65
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-234-_jpeg.rf.6fb2e32a85b46a8d34f3897880eaf69e.jpg,yellow-234-_jpeg.rf.6fb2e32a85b46a8d34f3897880eaf69e.jpg,roboflow_sugarcane\train\yellow-234-_jpeg.rf.6fb2e32a85b46a8d34f3897880eaf69e.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,44.46
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-234-_jpeg.rf.99b249b27ab8e8829e58f2bba13999d0.jpg,yellow-234-_jpeg.rf.99b249b27ab8e8829e58f2bba13999d0.jpg,roboflow_sugarcane\train\yellow-234-_jpeg.rf.99b249b27ab8e8829e58f2bba13999d0.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,83.67
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-235-_jpeg.rf.6e25e66eb03ab8a96743073fa7d3f9d6.jpg,yellow-235-_jpeg.rf.6e25e66eb03ab8a96743073fa7d3f9d6.jpg,roboflow_sugarcane\train\yellow-235-_jpeg.rf.6e25e66eb03ab8a96743073fa7d3f9d6.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,80.66
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-235-_jpeg.rf.8f4d595272898187caddc7275502d454.jpg,yellow-235-_jpeg.rf.8f4d595272898187caddc7275502d454.jpg,roboflow_sugarcane\train\yellow-235-_jpeg.rf.8f4d595272898187caddc7275502d454.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,37.49
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-235-_jpeg.rf.9fbcfd147712603132064f1818f5f750.jpg,yellow-235-_jpeg.rf.9fbcfd147712603132064f1818f5f750.jpg,roboflow_sugarcane\train\yellow-235-_jpeg.rf.9fbcfd147712603132064f1818f5f750.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,72.25
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-236-_jpeg.rf.094e5bc414bf1b91100ff6b1a715da10.jpg,yellow-236-_jpeg.rf.094e5bc414bf1b91100ff6b1a715da10.jpg,roboflow_sugarcane\train\yellow-236-_jpeg.rf.094e5bc414bf1b91100ff6b1a715da10.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,32.13
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-236-_jpeg.rf.b0c86fc23c00aee1ebbd0eb5a0de6285.jpg,yellow-236-_jpeg.rf.b0c86fc23c00aee1ebbd0eb5a0de6285.jpg,roboflow_sugarcane\train\yellow-236-_jpeg.rf.b0c86fc23c00aee1ebbd0eb5a0de6285.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,65.79
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-236-_jpeg.rf.c247aa043a616cc5e39a8ada2a5fa044.jpg,yellow-236-_jpeg.rf.c247aa043a616cc5e39a8ada2a5fa044.jpg,roboflow_sugarcane\train\yellow-236-_jpeg.rf.c247aa043a616cc5e39a8ada2a5fa044.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,37.87
