sample_id,filepath,filename,relative_path,dataset_source,split_partition,class_label,extension,width,height,channels,color_mode,size_kb,target_binary,target_multiclass,mean_hue,std_saturation,exg_index,exr_index,glcm_contrast,glcm_homogeneity,laplacian_var,rg_ratio,indice_clorose_necrose,hue_dispersion,glcm_dissimilarity,glcm_energy,indice_rugosidade_pustula,total_pixels,resolution_mp,aspect_ratio,size_kb_bin,laplacian_var_bin,resolution_bin,aspect_ratio_bin
31c94a55-1bb4-4660-8966-12dfb1c5e435,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-79-_jpeg.rf.ba53df078707a245640d151357e011d1.jpg,yellow-79-_jpeg.rf.ba53df078707a245640d151357e011d1.jpg,roboflow_sugarcane\train\yellow-79-_jpeg.rf.ba53df078707a245640d151357e011d1.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,71.04,1,6,41.46,0.255,6.13,15.12,21.78,0.6127,143.88,1.0899,4.272442179537436,10.5723,2.274182687516551,0.6127,80.70995426773746,409600,0.41,1.0,2,1,0,0
8b14af57-a8cc-486b-ab50-869310b7ed9c,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-8-_jpeg.rf.33c341d046ff853da25b5adfc37a4345.jpg,yellow-8-_jpeg.rf.33c341d046ff853da25b5adfc37a4345.jpg,roboflow_sugarcane\train\yellow-8-_jpeg.rf.33c341d046ff853da25b5adfc37a4345.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,45.56,1,6,44.74,0.1901,9.96,-9.93,33.47,0.6483,163.86,0.8011,4.211882229232388,8.505074,2.6132318741933336,0.6483,134.70640817688414,409600,0.41,1.0,0,2,0,0
ce85cdd0-e1df-4ba7-8399-95582d6352ad,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-8-_jpeg.rf.509c80a2c5553c578cf057491000c39f.jpg,yellow-8-_jpeg.rf.509c80a2c5553c578cf057491000c39f.jpg,roboflow_sugarcane\train\yellow-8-_jpeg.rf.509c80a2c5553c578cf057491000c39f.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,33.06,1,6,40.54,0.1489,24.49,11.59,34.78,0.5761,172.27,0.871,5.845637583892618,6.036406,3.0896777637481883,0.5761,186.2051509671842,409600,0.41,1.0,0,3,0,0
5a3e1dec-74db-410c-aaf8-547fbf436645,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-8-_jpeg.rf.9df927bab40649f4050e6378f7b7ba84.jpg,yellow-8-_jpeg.rf.9df927bab40649f4050e6378f7b7ba84.jpg,roboflow_sugarcane\train\yellow-8-_jpeg.rf.9df927bab40649f4050e6378f7b7ba84.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.49,1,6,57.87,0.172,26.51,-7.86,23.19,0.6435,131.63,0.6562999999999999,3.8134805345729226,9.953639999999998,2.1983212407425814,0.6435,79.09863393765782,409600,0.41,1.0,2,1,0,0
4d592baf-3f63-4d79-9a6d-b4ccfaf82667,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-80-_jpeg.rf.60a17be705463311d10f4c06df771bad.jpg,yellow-80-_jpeg.rf.60a17be705463311d10f4c06df771bad.jpg,roboflow_sugarcane\train\yellow-80-_jpeg.rf.60a17be705463311d10f4c06df771bad.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,70.43,1,6,51.21,0.1389,25.24,4.24,17.76,0.7625,154.57,0.79,5.683453237410073,7.113069,1.4223132566351202,0.7625,33.08485060620791,409600,0.41,1.0,2,2,0,0
3b72c0d7-7024-4396-bd87-9b1f28d8ceb6,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-80-_jpeg.rf.80dbe7330a8584644ae657903eac9b36.jpg,yellow-80-_jpeg.rf.80dbe7330a8584644ae657903eac9b36.jpg,roboflow_sugarcane\train\yellow-80-_jpeg.rf.80dbe7330a8584644ae657903eac9b36.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,79.07,1,6,42.11,0.1692,41.67,0.02,30.5,0.6821,150.67,0.5835,3.4465445953927945,7.125011999999999,2.3079281845412787,0.6821,103.04759131680426,409600,0.41,1.0,2,2,0,0
803d27b9-3fad-412e-a0e4-b6eb71509aab,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-80-_jpeg.rf.e4dfb7d1de20a0b2196e75a36824e5b0.jpg,yellow-80-_jpeg.rf.e4dfb7d1de20a0b2196e75a36824e5b0.jpg,roboflow_sugarcane\train\yellow-80-_jpeg.rf.e4dfb7d1de20a0b2196e75a36824e5b0.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,40.68,1,6,56.09,0.1066,12.67,1.46,20.04,0.6952,140.46,0.8879,8.321462043111527,5.979194000000001,1.812130050962127,0.6952,52.161858979145386,409600,0.41,1.0,0,1,0,0
75ae1166-068a-402a-81f5-eb718cdebb89,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-82-_jpeg.rf.713860785907b63fd812254854984509.jpg,yellow-82-_jpeg.rf.713860785907b63fd812254854984509.jpg,roboflow_sugarcane\train\yellow-82-_jpeg.rf.713860785907b63fd812254854984509.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,91.37,1,6,44.7,0.1963,22.95,15.73,23.87,0.6233,186.45,0.9278,4.724032586558045,8.774610000000001,2.329010043838369,0.6233,89.04928679548595,409600,0.41,1.0,3,3,0,0
4af4ba8b-4a22-4945-9328-68e691b33c62,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-82-_jpeg.rf.9ac3c16093eb87bd00a54499208bf3b2.jpg,yellow-82-_jpeg.rf.9ac3c16093eb87bd00a54499208bf3b2.jpg,roboflow_sugarcane\train\yellow-82-_jpeg.rf.9ac3c16093eb87bd00a54499208bf3b2.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,58.53,1,6,44.06,0.2294,19.43,0.69,21.08,0.7293,46.4,0.8126,3.540740740740741,10.107364,1.7019934692001617,0.7293,49.12778629431659,409600,0.41,1.0,1,0,0,0
ca57b54c-ee82-4f8f-b69b-9f2ee726b3f7,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-82-_jpeg.rf.a8724a380ac187480e5a067d9cd56813.jpg,yellow-82-_jpeg.rf.a8724a380ac187480e5a067d9cd56813.jpg,roboflow_sugarcane\train\yellow-82-_jpeg.rf.a8724a380ac187480e5a067d9cd56813.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,76.16,1,6,48.58,0.1326,24.97,13.34,37.41,0.5456,83.73,0.8837,6.659382064807838,6.441707999999999,3.390916344824803,0.5456,232.07863238180732,409600,0.41,1.0,2,0,0,0
348da53e-29c1-4ba6-ae9c-d1c5aeefac46,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-84-_jpeg.rf.614a665eaffda7c18970a4d1fb292ddf.jpg,yellow-84-_jpeg.rf.614a665eaffda7c18970a4d1fb292ddf.jpg,roboflow_sugarcane\train\yellow-84-_jpeg.rf.614a665eaffda7c18970a4d1fb292ddf.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,89.64,1,6,53.56,0.2009,23.01,-0.76,26.28,0.6567,131.97,0.7623,3.792537313432836,10.760204,2.2725341161795574,0.6567,90.80461695788168,409600,0.41,1.0,3,1,0,0
30d3b04b-f4fe-4e89-81d4-38e775def5c2,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-84-_jpeg.rf.818d85bcf4bb877624982f0afd8518e3.jpg,yellow-84-_jpeg.rf.818d85bcf4bb877624982f0afd8518e3.jpg,roboflow_sugarcane\train\yellow-84-_jpeg.rf.818d85bcf4bb877624982f0afd8518e3.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,54.47,1,6,52.68,0.1598,15.86,7.1,28.06,0.6698,153.44,0.9124,5.706066291432146,8.418264,2.2788421275726853,0.6698,95.32544737580434,409600,0.41,1.0,1,2,0,0
0258edf3-66af-46dc-bbd4-c4aac94955e9,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-84-_jpeg.rf.e8da8724d5d832a7cca22e20081bab06.jpg,yellow-84-_jpeg.rf.e8da8724d5d832a7cca22e20081bab06.jpg,roboflow_sugarcane\train\yellow-84-_jpeg.rf.e8da8724d5d832a7cca22e20081bab06.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,92.08,1,6,43.64,0.2334,23.1,3.98,25.98,0.657,197.3,0.8088,3.463811563169165,10.185576,2.2579966829027898,0.657,89.15312130974844,409600,0.41,1.0,3,3,0,0
78735e05-97e9-4d92-b9eb-1261415ca267,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-85-_jpeg.rf.2bb97ad0520525b4a3f096d96d652c2f.jpg,yellow-85-_jpeg.rf.2bb97ad0520525b4a3f096d96d652c2f.jpg,roboflow_sugarcane\train\yellow-85-_jpeg.rf.2bb97ad0520525b4a3f096d96d652c2f.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,82.54,1,6,58.17,0.0843,20.67,-5.98,21.38,0.6978,140.74,0.7335,8.690758293838863,4.9037310000000005,1.8597129561305967,0.6978,56.89848740994871,409600,0.41,1.0,3,1,0,0
65359c1c-6fc3-41f1-94d5-3ebdfeb3c8d2,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-85-_jpeg.rf.67d5f29622f9c80348741090f75f501e.jpg,yellow-85-_jpeg.rf.67d5f29622f9c80348741090f75f501e.jpg,roboflow_sugarcane\train\yellow-85-_jpeg.rf.67d5f29622f9c80348741090f75f501e.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,58.97,1,6,45.33,0.2356,21.03,-5.8,29.55,0.5737,153.65,0.7317,3.104369961815868,10.679748,2.860962152755608,0.5737,147.10532732543624,409600,0.41,1.0,1,2,0,0
aed431af-3971-4b0e-b47a-fb8480253f17,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-85-_jpeg.rf.d9be78727f1c66e1b4200357b5aed82d.jpg,yellow-85-_jpeg.rf.d9be78727f1c66e1b4200357b5aed82d.jpg,roboflow_sugarcane\train\yellow-85-_jpeg.rf.d9be78727f1c66e1b4200357b5aed82d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,31.85,1,6,40.14,0.1091,29.07,2.9,31.53,0.7428,140.04,0.7383,6.76098901098901,4.3792740000000006,2.00573445779844,0.7428,85.02394118632,409600,0.41,1.0,0,1,0,0
7ad7b511-b668-46b8-84fd-e0666a38a8a4,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-86-_jpeg.rf.60078bbfda1e62e0a50ea4e349369c24.jpg,yellow-86-_jpeg.rf.60078bbfda1e62e0a50ea4e349369c24.jpg,roboflow_sugarcane\train\yellow-86-_jpeg.rf.60078bbfda1e62e0a50ea4e349369c24.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,71.47,1,6,30.38,0.1895,39.85,1.85,22.24,0.6045,167.78,0.62,3.2700421940928273,5.75701,2.3367435374897267,0.6045,85.82853224404874,409600,0.41,1.0,2,3,0,0
6c433925-3d76-403e-9967-53d0786acf0c,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-86-_jpeg.rf.a29a3039c45fbacbeaa4f504e3eae489.jpg,yellow-86-_jpeg.rf.a29a3039c45fbacbeaa4f504e3eae489.jpg,roboflow_sugarcane\train\yellow-86-_jpeg.rf.a29a3039c45fbacbeaa4f504e3eae489.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,40.33,1,6,59.8,0.1646,4.69,10.41,26.52,0.8139,119.36,1.0572,6.418943533697632,9.843079999999999,1.473345556615963,0.8139,47.948366868886175,409600,0.41,1.0,0,0,0,0
ac6f1f4b-b215-4879-9ae6-4db01d3ad6f5,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-86-_jpeg.rf.c1ff732f588150bafd93a0f930210cce.jpg,yellow-86-_jpeg.rf.c1ff732f588150bafd93a0f930210cce.jpg,roboflow_sugarcane\train\yellow-86-_jpeg.rf.c1ff732f588150bafd93a0f930210cce.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.31,1,6,48.15,0.182,30.31,-9.84,32.28,0.7062,139.36,0.5985,3.2866556836902805,8.7633,2.2373940294905594,0.7062,102.12539489812677,409600,0.41,1.0,2,1,0,0
ffe1d98a-117e-45ee-9c25-1b0ec1f99a20,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-88-_jpeg.rf.2f0162428d4ea31b27ab46ed71b89103.jpg,yellow-88-_jpeg.rf.2f0162428d4ea31b27ab46ed71b89103.jpg,roboflow_sugarcane\train\yellow-88-_jpeg.rf.2f0162428d4ea31b27ab46ed71b89103.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,78.97,1,6,50.53,0.1235,25.14,-1.63,18.93,0.7233,104.88,0.7323,5.924757281553398,6.240455,1.6389697092075863,0.7233,42.835422608448994,409600,0.41,1.0,2,0,0,0
cd25d93f-d6c9-459a-831c-a021bb5ac334,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-88-_jpeg.rf.6f9f473d62b44718088e9999ff6cc44d.jpg,yellow-88-_jpeg.rf.6f9f473d62b44718088e9999ff6cc44d.jpg,roboflow_sugarcane\train\yellow-88-_jpeg.rf.6f9f473d62b44718088e9999ff6cc44d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,68.31,1,6,60.55,0.283,14.07,8.44,24.99,0.6329,123.49,0.9437,3.3334510773578243,17.13565,2.335032853280656,0.6329,92.05311721641203,409600,0.41,1.0,2,1,0,0
5038312f-342a-4211-b560-c5f53a105f0e,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-88-_jpeg.rf.723c3668745030efc7cf5869f2094d08.jpg,yellow-88-_jpeg.rf.723c3668745030efc7cf5869f2094d08.jpg,roboflow_sugarcane\train\yellow-88-_jpeg.rf.723c3668745030efc7cf5869f2094d08.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,66.57,1,6,42.27,0.1357,17.1,3.01,30.92,0.6463,109.04,0.8591,6.326215022091311,5.736039,2.52283310878861,0.6463,120.50980955313429,409600,0.41,1.0,2,0,0,0
6c5d549b-cc72-4d71-891e-5f3431db56cc,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-9-_jpeg.rf.3d9d7295c9470016e2f1df096ce93b65.jpg,yellow-9-_jpeg.rf.3d9d7295c9470016e2f1df096ce93b65.jpg,roboflow_sugarcane\train\yellow-9-_jpeg.rf.3d9d7295c9470016e2f1df096ce93b65.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,38.41,1,6,31.51,0.1396,27.06,-6.64,19.87,0.7728,122.93,0.663,4.745884037222621,4.398796,1.4585194619202038,0.7728,37.45254808523449,409600,0.41,1.0,0,0,0,0
6c3dd586-bebb-4cca-b95b-bb12ca4d01af,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-9-_jpeg.rf.a838baed07571a44703b7f8152a82e0c.jpg,yellow-9-_jpeg.rf.a838baed07571a44703b7f8152a82e0c.jpg,roboflow_sugarcane\train\yellow-9-_jpeg.rf.a838baed07571a44703b7f8152a82e0c.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,35.66,1,6,48.84,0.2897,20.4,7.88,26.76,0.5805,133.67,0.8748,3.018633540372671,14.148948,2.687377065095258,0.5805,123.67018101796923,409600,0.41,1.0,0,1,0,0
073ea175-7f21-4444-a408-07e8b72c0e2d,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-9-_jpeg.rf.deceacd139917fd23ffe972fd27e7ac2.jpg,yellow-9-_jpeg.rf.deceacd139917fd23ffe972fd27e7ac2.jpg,roboflow_sugarcane\train\yellow-9-_jpeg.rf.deceacd139917fd23ffe972fd27e7ac2.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,57.54,1,6,51.7,0.2161,19.61,11.79,22.77,0.6795,149.08,0.9218,4.263644773358002,11.17237,2.0065385848520334,0.6795,67.14016690239647,409600,0.41,1.0,1,2,0,0
2e56a3e2-ee60-4832-94b2-55698764418a,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-91-_jpeg.rf.629c91f84f6784da678366139efffeb3.jpg,yellow-91-_jpeg.rf.629c91f84f6784da678366139efffeb3.jpg,roboflow_sugarcane\train\yellow-91-_jpeg.rf.629c91f84f6784da678366139efffeb3.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,76.43,1,6,44.85,0.1373,14.51,-2.98,21.73,0.6811,200.68,0.8251000000000001,6.00509461426492,6.157905,1.952721120206365,0.6811,62.208810939868506,409600,0.41,1.0,2,3,0,0
0d2a71a3-03d9-4f67-b338-630f3da5a750,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-91-_jpeg.rf.fbfbf9495e62c5cdffcecd4f22c777d9.jpg,yellow-91-_jpeg.rf.fbfbf9495e62c5cdffcecd4f22c777d9.jpg,roboflow_sugarcane\train\yellow-91-_jpeg.rf.fbfbf9495e62c5cdffcecd4f22c777d9.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,59.41,1,6,65.68,0.1936,13.93,12.73,21.8,0.7119,172.13,0.988,5.100671140939598,12.715648000000002,1.81205714534614,0.7119,55.41148235172655,409600,0.41,1.0,1,3,0,0
31c5bdf3-4b5a-4365-9cec-afa22f0b5e3b,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-91-_jpeg.rf.fc43f6d5352dc46e18e5343a14cf666d.jpg,yellow-91-_jpeg.rf.fc43f6d5352dc46e18e5343a14cf666d.jpg,roboflow_sugarcane\train\yellow-91-_jpeg.rf.fc43f6d5352dc46e18e5343a14cf666d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,62.23,1,6,18.17,0.1882,12.27,0.23,17.94,0.6965,155.6,0.8796,4.671269251194902,3.4195940000000005,1.7090499597729731,0.6965,43.95750004061239,409600,0.41,1.0,1,2,0,0
57e6e92b-4f34-4c33-9986-f2119b596a11,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-92-_jpeg.rf.1b583353d3e9b6be136a8e7a5491fb36.jpg,yellow-92-_jpeg.rf.1b583353d3e9b6be136a8e7a5491fb36.jpg,roboflow_sugarcane\train\yellow-92-_jpeg.rf.1b583353d3e9b6be136a8e7a5491fb36.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,60.74,1,6,61.44,0.1156,15.92,2.15,12.64,0.7124,83.46,0.8623000000000001,7.452895419187555,7.1024639999999994,1.378025662460609,0.7124,24.415817736896688,409600,0.41,1.0,1,0,0,0
bdf074df-4ea5-4630-b4a9-2afbfa066f23,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-92-_jpeg.rf.687272c1604da2fe984dead2bff22902.jpg,yellow-92-_jpeg.rf.687272c1604da2fe984dead2bff22902.jpg,roboflow_sugarcane\train\yellow-92-_jpeg.rf.687272c1604da2fe984dead2bff22902.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,72.05,1,6,57.49,0.1621,18.97,0.74,20.24,0.6407,112.27,0.8177,5.04130702836005,9.319129,2.0663396036469903,0.6407,65.17486921897316,409600,0.41,1.0,2,0,0,0
2cb5fbb9-a75c-4d49-9d4a-5a687833feef,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-92-_jpeg.rf.e813fac92426423586b0a2733b98b7bd.jpg,yellow-92-_jpeg.rf.e813fac92426423586b0a2733b98b7bd.jpg,roboflow_sugarcane\train\yellow-92-_jpeg.rf.e813fac92426423586b0a2733b98b7bd.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,40.12,1,6,53.48,0.1987,22.84,13.11,28.45,0.8582,142.91,0.9027,4.540744466800805,10.626475999999998,1.289725931351309,0.8582,42.70565962167684,409600,0.41,1.0,0,1,0,0
dfd9b60d-cad5-4a80-9907-16f5f678ded9,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-93-_jpeg.rf.4a53cef34a286882c64dbd0359bc2461.jpg,yellow-93-_jpeg.rf.4a53cef34a286882c64dbd0359bc2461.jpg,roboflow_sugarcane\train\yellow-93-_jpeg.rf.4a53cef34a286882c64dbd0359bc2461.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,106.8,1,6,7.97,0.2633,13.42,3.7,20.1,0.6808,178.68,0.9028,3.427486712224754,2.0985009999999997,1.8794003469191984,0.6808,55.40619972583733,409600,0.41,1.0,3,3,0,0
0a78aa2c-032d-4652-8d29-dca203238726,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-93-_jpeg.rf.79e8b887bb387a92366b52f90101aad6.jpg,yellow-93-_jpeg.rf.79e8b887bb387a92366b52f90101aad6.jpg,roboflow_sugarcane\train\yellow-93-_jpeg.rf.79e8b887bb387a92366b52f90101aad6.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,75.97,1,6,63.41,0.1906,26.04,11.18,23.28,0.7529,134.8,0.8514,4.4646040901940225,12.085945999999998,1.6747350192791697,0.7529,51.71485773818686,409600,0.41,1.0,2,1,0,0
cb9c8361-1db0-4e8b-be39-48e0020ace22,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-93-_jpeg.rf.ce44e5516de685074d995af9f4851444.jpg,yellow-93-_jpeg.rf.ce44e5516de685074d995af9f4851444.jpg,roboflow_sugarcane\train\yellow-93-_jpeg.rf.ce44e5516de685074d995af9f4851444.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,72.56,1,6,35.68,0.1943,12.74,1.12,17.72,0.7531,155.88,0.8838,4.546296296296297,6.932624,1.460280072177937,0.7531,34.3139674830832,409600,0.41,1.0,2,2,0,0
1f49da4f-4d9d-4b73-91f0-43cb6e0bad09,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-94-_jpeg.rf.26aecc99a5702ec78939bd5ebd00f8d2.jpg,yellow-94-_jpeg.rf.26aecc99a5702ec78939bd5ebd00f8d2.jpg,roboflow_sugarcane\train\yellow-94-_jpeg.rf.26aecc99a5702ec78939bd5ebd00f8d2.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,59.7,1,6,41.91,0.1592,26.15,7.87,26.82,0.4952,102.17,0.8172,5.129943502824859,6.672072,3.132140024456123,0.4952,169.29463010059095,409600,0.41,1.0,1,0,0,0
1f1c1b90-fe4a-4f7f-81d3-8a6bbd6b4eb7,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-94-_jpeg.rf.2c1a67812e5448ce968c91613f5def70.jpg,yellow-94-_jpeg.rf.2c1a67812e5448ce968c91613f5def70.jpg,roboflow_sugarcane\train\yellow-94-_jpeg.rf.2c1a67812e5448ce968c91613f5def70.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,74.25,1,6,45.95,0.2548,13.07,-3.7,36.41,0.5705,114.95,0.8323,3.2652020400156925,11.708060000000001,3.195040031439356,0.5705,203.55451888837612,409600,0.41,1.0,2,0,0,0
209f7eeb-9781-441f-ade0-2e7ffccd02da,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-94-_jpeg.rf.d2c1973289f484070e045698acee9a13.jpg,yellow-94-_jpeg.rf.d2c1973289f484070e045698acee9a13.jpg,roboflow_sugarcane\train\yellow-94-_jpeg.rf.d2c1973289f484070e045698acee9a13.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,90.7,1,6,52.89,0.2451,36.14,13.01,29.37,0.6226,133.94,0.7686999999999999,3.134991843393148,12.963339000000001,2.5872261248681,0.6226,121.85187826712011,409600,0.41,1.0,3,1,0,0
1fe2a54a-5065-4bb4-8d07-bc143892a99b,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-95-_jpeg.rf.6fcb4ce3c7b02c3bdf11f89453a02bf8.jpg,yellow-95-_jpeg.rf.6fcb4ce3c7b02c3bdf11f89453a02bf8.jpg,roboflow_sugarcane\train\yellow-95-_jpeg.rf.6fcb4ce3c7b02c3bdf11f89453a02bf8.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,41.3,1,6,55.67,0.2395,25.19,2.55,24.43,0.6445,79.9,0.7736,3.2287145242070117,13.332965,2.251386796510098,0.6445,85.20740424282215,409600,0.41,1.0,0,0,0,0
4ceafbc6-26e4-4a42-b9f6-29f0849b73a3,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\yellow-95-_jpeg.rf.97802a8fe70e9e0dfe35de8980addd8d.jpg,yellow-95-_jpeg.rf.97802a8fe70e9e0dfe35de8980addd8d.jpg,roboflow_sugarcane\train\yellow-95-_jpeg.rf.97802a8fe70e9e0dfe35de8980addd8d.jpg,roboflow_sugarcane,train,YELLOW LEAF,.jpg,640,640,3,RGB,64.07,1,6,58.71,0.2056,26.73,14.99,28.45,0.6991,159.34,0.8826,4.290714632960623,12.070776,2.138342125222248,0.6991,86.89591981513061,409600,0.41,1.0,2,2,0,0
